Label,ABA,ABC,ACA,ACC,ACB,ADC,ACD,ADA,ASD,ASF,ASG,ASH,ASJ,ASK,ASL,ASZ,ASX,ASC,ASV,ASB,ASN,ASM,ASQ,ASW,ASE,ASR,AST,ASY,ASU,ASI,ASO,ASP,BAA,BAS,BAD,BAF,BAG,BAH,BAJ,AAAA,AAAS,AAAD,AAAF,AAAG,AAAH,AAAJ,AAAK,AAAL,AAAQ,AAAW,AAAE,AAAR,AAAT,AAAY,AAAU,AAAI,AAAO,AAAP,AAAZ,AAAX,AAAC,AAAV,AAAB,AAAN,AAAM,AASA,AASS,AASD,AASF,AASG,AASH,AASJ,AASK,AASL,AASQ,AASW,AASE,AASR,AAST,AASY,AASU,AASI,AASO,AASP,AASZ,AASX,AASC,AASV,AASB,AASN,AASM,AADA,AADS,AADS,AADD,AADF,AADG,AADH,AADJ,A,S,D,F,G,H,J,K,L,P,O,I,U,Y,T,R,E,W,Q,Z,X,C,V,B,N,M,Aa,Ss,Dd,Ff,Gg,Hh,Jj,Kk,Ll,Pp,Oo,Ii,Uu,Yy,Tt,Rr,Ee,Ww,Qq,Zz,Xx,Cc,Vv,Bb,Nn,Mm,a,s,d,f,g,h,j,k,l,p,o,i,u,y,t,r,e,w,q,z,x,c,v,b,n,m,aA,sS,dD,fF,Gg,Hh,Jj,Kk,Ll,Pp,Oo,Ii,Uu,Yy,Tt,Rr,Ee,Ww,Qq,Zz,Xx,Cc,Vv,Bb,Nn,Mm,aAa,aSa,aDa,aFa,aGa,aHa,aJa,aKa,aLa,aQa,aWa,aEa,aRa,aTa,aYa,aUa,aIa,aOa,aPa,aZa,axa,aza,aca,ava,aba,ana,ama,aaa,asa,aas,aad,aaf,aag,aah,aaj,aak,aal,aaq,aaw,aae,aar,aat,aay,aau,aai,aao,aap,aaz,aax,aac,aav,aab,aan,aam,asa,asd,asf,asg,ash,asj,ask,asl,asq,asw,ase,asr,ast,sy,asu,asi,aso,asp,asz,sx,asc,asv,asb,asn,asm,aza,azs,azd,azf,azg,azh,azj,azk,azl,zqa,azw,azr
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.5,0.5,1,0,0,0,0.5,0.5,0,1,0,0,1,0,1,0,0,0.75,0.25,0.875,0.125,0.909090909,0.090909091,0.933333333,0.066666667,0.944444444,0.055555556,0.954545455,0.045454545,0.92,0.08,0.931034483,0.068965517,0.9375,0.0625,0.944444444,0.055555556,0.897435897,0.102564103,0.906976744,0.093023256,0.913043478,0.086956522,0.92,0.08,0.924528302,0.075471698,0.929824561,0.070175439,0.93442623,0.06557377,0.9375,0.0625,0.941176471,0.058823529,0.943661972,0.056338028,0.946666667,0.053333333,0.948717949,0.051282051,0.951219512,0.048780488,0.952941176,0.047058824,0.95505618,0.04494382,0.956521739,0.043478261,0.958333333,0.041666667,0.949494949,0.050505051,0.951456311,0.048543689,0.952830189,0.047169811,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,50,50,50,50,50,100,100,100,100,100,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,100,100,100,100,100,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0
0,0.272727273,0.454545455,0.272727273,0.454545455,0.090909091,0.454545455,0.545454545,0.090909091,0.363636364,0.636363636,0.090909091,0.272727273,0.636363636,0.181818182,0.181818182,0.545454545,0.272727273,0.181818182,0.181818182,0.454545455,0.363636364,0.363636364,0.363636364,0.272727273,0.272727273,0.363636364,0.363636364,0.181818182,0.545454545,0.272727273,0,1,0,0.272727273,0.272727273,0.454545455,0.272727273,0.272727273,0.454545455,1,0,1,0,0.818181818,0.181818182,0.733333333,0.266666667,0.666666667,0.333333333,0.727272727,0.272727273,0.72,0.28,0.724137931,0.275862069,0.75,0.25,0.777777778,0.222222222,0.794871795,0.205128205,0.813953488,0.186046512,0.804347826,0.195652174,0.82,0.18,0.811320755,0.188679245,0.824561404,0.175438596,0.786885246,0.213114754,0.75,0.25,0.75,0.25,0.76056338,0.23943662,0.773333333,0.226666667,0.782051282,0.217948718,0.792682927,0.207317073,0.8,0.2,0.808988764,0.191011236,0.793478261,0.206521739,0.760416667,0.239583333,0.767676768,0.232323232,0.776699029,0.223300971,0.783018868,0.216981132,9.090909091,9.090909091,9.090909091,36.36363636,72.72727273,45.45454545,45.45454545,54.54545455,63.63636364,100,18.18181818,18.18181818,18.18181818,27.27272727,90.90909091,9.090909091,9.090909091,36.36363636,54.54545455,72.72727273,100,100,100,100,100,18.18181818,18.18181818,27.27272727,45.45454545,90.90909091,9.090909091,9.090909091,54.54545455,63.63636364,90.90909091,100,100,100,100,100,18.18181818,18.18181818,27.27272727,45.45454545,81.81818182,9.090909091,9.090909091,45.45454545,63.63636364,81.81818182,100,100,100,100,100,18.18181818,18.18181818,18.18181818,27.27272727,90.90909091,9.090909091,9.090909091,45.45454545,63.63636364,81.81818182,18.18181818,18.18181818,18.18181818,18.18181818,100,27.27272727,27.27272727,27.27272727,27.27272727,90.90909091,9.090909091,9.090909091,45.45454545,72.72727273,100,54.54545455,54.54545455,54.54545455,63.63636364,90.90909091,18.18181818,18.18181818,18.18181818,18.18181818,27.27272727,9.090909091,9.090909091,9.090909091,9.090909091,54.54545455,36.36363636,36.36363636,45.45454545,63.63636364,81.81818182,18.18181818,18.18181818,27.27272727,90.90909091,100,45.45454545,45.45454545,54.54545455,63.63636364,81.81818182,9.090909091,9.090909091,18.18181818,36.36363636,72.72727273,27.27272727,27.27272727,27.27272727,90.90909091,100,18.18181818,18.18181818,18.18181818,27.27272727,90.90909091,45.45454545,45.45454545,54.54545455,63.63636364,81.81818182,9.090909091,9.090909091,36.36363636,72.72727273,100,54.54545455,54.54545455,54.54545455,54.54545455,63.63636364,9.090909091,9.090909091,36.36363636,45.45454545,81.81818182,27.27272727,27.27272727,27.27272727,90.90909091,100,0,0,0,0,0,9.090909091,18.18181818,45.45454545,72.72727273,100,0,0,0,0,0,9.090909091,9.090909091,9.090909091,18.18181818,100,27.27272727,27.27272727,27.27272727,63.63636364,90.90909091,36.36363636,36.36363636,45.45454545,54.54545455,81.81818182,18.18181818,18.18181818,18.18181818,27.27272727,90.90909091,9.090909091,9.090909091,9.090909091,36.36363636,72.72727273,45.45454545,45.45454545,54.54545455,63.63636364,100
0,0,0.6,0.4,0.4,0,0.6,0.4,0,0.6,0.2,0.4,0.4,0.6,0,0.4,0.2,0.4,0.4,0,0.6,0.4,0.6,0,0.4,0.4,0.6,0,0.4,0.2,0.4,0,1,0,0,0.4,0.6,0.8,0,0.2,1,0,1,0,1,0,0.933333333,0.066666667,0.944444444,0.055555556,0.954545455,0.045454545,0.96,0.04,0.965517241,0.034482759,0.96875,0.03125,0.972222222,0.027777778,0.974358974,0.025641026,0.976744186,0.023255814,0.97826087,0.02173913,0.98,0.02,0.981132075,0.018867925,0.98245614,0.01754386,0.983606557,0.016393443,0.984375,0.015625,0.970588235,0.029411765,0.971830986,0.028169014,0.92,0.08,0.897435897,0.102564103,0.902439024,0.097560976,0.905882353,0.094117647,0.91011236,0.08988764,0.913043478,0.086956522,0.916666667,0.083333333,0.919191919,0.080808081,0.922330097,0.077669903,0.91509434,0.08490566,0,0,0,0,0,60,60,60,80,100,20,20,20,20,40,80,80,80,80,100,0,0,0,0,0,20,20,20,40,60,80,80,80,80,100,0,0,0,0,0,20,20,20,40,60,60,60,60,60,60,80,80,80,80,100,20,20,20,20,40,60,60,60,80,100,0,0,0,0,0,20,20,20,20,40,60,60,60,60,60,80,80,80,80,100,20,20,20,20,40,0,0,0,0,0,60,60,60,80,100,20,20,20,20,40,60,60,60,80,100,0,0,0,0,0,20,20,20,20,40,20,20,20,20,40,60,60,60,80,100,0,0,0,0,0,80,80,80,80,100,60,60,60,60,60,20,20,20,20,40,0,0,0,0,0,20,20,40,60,100,0,0,0,0,0,0,0,0,0,0,20,20,20,20,40,60,60,60,80,100,20,20,40,80,100,0,0,0,0,0,60,60,60,60,60
0,0,0.428571429,0.571428571,0.142857143,0.142857143,0.714285714,0.142857143,0.142857143,0.714285714,0.285714286,0.142857143,0.571428571,0.428571429,0.142857143,0.428571429,0.285714286,0.142857143,0.571428571,0,0.428571429,0.571428571,0.428571429,0.428571429,0.142857143,0.571428571,0.428571429,5.55E-17,0.142857143,0.714285714,0.142857143,0,1,0,0,0.571428571,0.428571429,0.714285714,0,0.285714286,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.981132075,0.018867925,0.98245614,0.01754386,0.983606557,0.016393443,0.984375,0.015625,0.985294118,0.014705882,0.985915493,0.014084507,0.986666667,0.013333333,0.974358974,0.025641026,0.975609756,0.024390244,0.964705882,0.035294118,0.966292135,0.033707865,0.967391304,0.032608696,0.958333333,0.041666667,0.95959596,0.04040404,0.941747573,0.058252427,0.91509434,0.08490566,0,0,0,0,0,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,100,100,100,100,100,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,100,100,100,100,100,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,28.57142857,28.57142857,28.57142857,28.57142857,57.14285714,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,100,100,100,100,100,42.85714286,42.85714286,42.85714286,71.42857143,85.71428571,28.57142857,28.57142857,28.57142857,28.57142857,57.14285714,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,42.85714286,42.85714286,71.42857143,85.71428571,100,0,0,0,0,0,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,71.42857143,71.42857143,71.42857143,85.71428571,100,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,0,0,0,0,0,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,57.14285714,71.42857143,100,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,0,0,0,0,0,14.28571429,14.28571429,42.85714286,71.42857143,100,0,0,0,0,0,0,0,0,0,0,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,14.28571429,14.28571429,42.85714286,71.42857143,100,0,0,0,0,0,28.57142857,28.57142857,28.57142857,28.57142857,57.14285714
0,0,0.714285714,0.285714286,0.142857143,0.142857143,0.714285714,0.142857143,0.142857143,0.714285714,0.428571429,0.142857143,0.428571429,0.571428571,0.285714286,0.142857143,0.571428571,0.142857143,0.285714286,0,0.571428571,0.428571429,0.571428571,0.142857143,0.285714286,0.428571429,0.571428571,0,0.142857143,0.571428571,0.285714286,0,1,0,0,0.428571429,0.571428571,0.428571429,0,0.571428571,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.953488372,0.046511628,0.956521739,0.043478261,0.96,0.04,0.962264151,0.037735849,0.964912281,0.035087719,0.967213115,0.032786885,0.96875,0.03125,0.970588235,0.029411765,0.971830986,0.028169014,0.96,0.04,0.961538462,0.038461538,0.963414634,0.036585366,0.964705882,0.035294118,0.95505618,0.04494382,0.956521739,0.043478261,0.958333333,0.041666667,0.95959596,0.04040404,0.961165049,0.038834951,0.962264151,0.037735849,0,0,0,0,0,28.57142857,28.57142857,42.85714286,71.42857143,100,14.28571429,14.28571429,14.28571429,14.28571429,57.14285714,100,100,100,100,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,100,100,100,100,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,42.85714286,42.85714286,42.85714286,71.42857143,85.71428571,100,100,100,100,100,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,28.57142857,28.57142857,42.85714286,71.42857143,85.71428571,100,100,100,100,100,14.28571429,14.28571429,14.28571429,14.28571429,57.14285714,0,0,0,0,0,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,28.57142857,28.57142857,57.14285714,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,42.85714286,42.85714286,71.42857143,85.71428571,100,0,0,0,0,0,100,100,100,100,100,14.28571429,14.28571429,42.85714286,71.42857143,85.71428571,28.57142857,28.57142857,28.57142857,28.57142857,57.14285714,0,0,0,0,0,14.28571429,14.28571429,42.85714286,71.42857143,100,0,0,0,0,0,0,0,0,0,0,14.28571429,14.28571429,14.28571429,28.57142857,57.14285714,42.85714286,42.85714286,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,57.14285714,100,0,0,0,0,0,28.57142857,28.57142857,42.85714286,71.42857143,85.71428571
0,0.142857143,0.714285714,0.142857143,0.428571429,0.285714286,0.285714286,0.571428571,0.142857143,0.285714286,0.285714286,0.571428571,0.142857143,0.857142857,0.142857143,5.55E-17,0.428571429,0.428571429,0.142857143,0.142857143,0.714285714,0.142857143,0.714285714,0.142857143,0.142857143,0.142857143,0.714285714,0.142857143,0.428571429,0.428571429,0.142857143,0.142857143,0.857142857,1.11E-16,0.142857143,0.142857143,0.714285714,0.571428571,0.142857143,0.285714286,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.974358974,0.025641026,0.976744186,0.023255814,0.97826087,0.02173913,0.98,0.02,0.981132075,0.018867925,0.929824561,0.070175439,0.93442623,0.06557377,0.9375,0.0625,0.941176471,0.058823529,0.943661972,0.056338028,0.92,0.08,0.923076923,0.076923077,0.926829268,0.073170732,0.905882353,0.094117647,0.898876404,0.101123596,0.902173913,0.097826087,0.90625,0.09375,0.909090909,0.090909091,0.902912621,0.097087379,0.886792453,0.113207547,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,100,100,100,100,100,28.57142857,28.57142857,28.57142857,71.42857143,85.71428571,14.28571429,14.28571429,14.28571429,14.28571429,100,42.85714286,42.85714286,42.85714286,42.85714286,57.14285714,14.28571429,14.28571429,28.57142857,71.42857143,85.71428571,100,100,100,100,100,42.85714286,42.85714286,42.85714286,42.85714286,57.14285714,42.85714286,42.85714286,42.85714286,42.85714286,57.14285714,14.28571429,14.28571429,28.57142857,71.42857143,85.71428571,100,100,100,100,100,14.28571429,14.28571429,42.85714286,57.14285714,85.71428571,100,100,100,100,100,0,0,0,0,0,14.28571429,14.28571429,14.28571429,42.85714286,57.14285714,28.57142857,28.57142857,28.57142857,71.42857143,85.71428571,100,100,100,100,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,100,100,100,100,100,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,100,100,100,100,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,100,100,100,100,100,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,28.57142857,71.42857143,85.71428571,42.85714286,42.85714286,42.85714286,57.14285714,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,57.14285714,71.42857143,100,0,0,0,0,0,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,100,100,100,100,100,28.57142857,28.57142857,42.85714286,57.14285714,85.71428571,28.57142857,28.57142857,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,42.85714286,42.85714286,42.85714286,42.85714286,57.14285714
0,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0.333333333,0.666666667,1.11E-16,0,1,0,0.666666667,0,0.333333333,1,0,0,1,0,1,0,1,0,0.933333333,0.066666667,0.777777778,0.222222222,0.727272727,0.272727273,0.76,0.24,0.793103448,0.206896552,0.8125,0.1875,0.833333333,0.166666667,0.820512821,0.179487179,0.744186047,0.255813953,0.739130435,0.260869565,0.76,0.24,0.773584906,0.226415094,0.789473684,0.210526316,0.754098361,0.245901639,0.765625,0.234375,0.779411765,0.220588235,0.774647887,0.225352113,0.746666667,0.253333333,0.756410256,0.243589744,0.731707317,0.268292683,0.717647059,0.282352941,0.730337079,0.269662921,0.739130435,0.260869565,0.75,0.25,0.747474747,0.252525253,0.757281553,0.242718447,0.764150943,0.235849057,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0
0,0.166666667,0.5,0.333333333,0.166666667,0.166666667,0.666666667,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,0.5,0.166666667,0.333333333,0.166666667,0.5,0.333333333,0.5,0,0.5,0.333333333,0.5,0.166666667,0.166666667,0.333333333,0.5,0.166666667,0.833333333,0,0.166666667,0.333333333,0.5,0.5,0.166666667,0.333333333,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.972222222,0.027777778,0.974358974,0.025641026,0.976744186,0.023255814,0.97826087,0.02173913,0.98,0.02,0.981132075,0.018867925,0.98245614,0.01754386,0.983606557,0.016393443,0.984375,0.015625,0.985294118,0.014705882,0.971830986,0.028169014,0.973333333,0.026666667,0.974358974,0.025641026,0.975609756,0.024390244,0.976470588,0.023529412,0.97752809,0.02247191,0.97826087,0.02173913,0.96875,0.03125,0.95959596,0.04040404,0.922330097,0.077669903,0.896226415,0.103773585,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,33.33333333,33.33333333,50,66.66666667,83.33333333,83.33333333,83.33333333,83.33333333,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,50,50,66.66666667,83.33333333,100,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,0,0,0,0,0,50,50,66.66666667,83.33333333,100,50,50,50,50,66.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,83.33333333,83.33333333,83.33333333,83.33333333,100,16.66666667,16.66666667,33.33333333,50,66.66666667,0,0,0,0,0,83.33333333,83.33333333,83.33333333,83.33333333,100,16.66666667,16.66666667,16.66666667,50,66.66666667,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,83.33333333,83.33333333,83.33333333,83.33333333,100,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,33.33333333,33.33333333,50,66.66666667,83.33333333,83.33333333,83.33333333,83.33333333,100,33.33333333,33.33333333,33.33333333,50,66.66666667,0,0,0,0,0,16.66666667,16.66666667,16.66666667,83.33333333,100,83.33333333,83.33333333,83.33333333,83.33333333,100,33.33333333,33.33333333,33.33333333,50,66.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,50,50,50,50,66.66666667,16.66666667,16.66666667,16.66666667,83.33333333,100,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,33.33333333,50,66.66666667,100,0,0,0,0,0,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,83.33333333,83.33333333,83.33333333,83.33333333,100,33.33333333,33.33333333,33.33333333,50,66.66666667,33.33333333,33.33333333,33.33333333,83.33333333,100,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,50,50,50,50,66.66666667
0,0.142857143,0.428571429,0.428571429,0,0.142857143,0.857142857,0.142857143,0,0.857142857,0.428571429,0.142857143,0.428571429,0.571428571,0,0.428571429,0.571428571,0,0.428571429,0.142857143,0.428571429,0.428571429,0.428571429,0,0.571428571,0.428571429,0.428571429,0.142857143,0,0.428571429,0.571428571,0.142857143,0.857142857,1.11E-16,0.142857143,0.428571429,0.428571429,0.428571429,0.142857143,0.428571429,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.965517241,0.034482759,0.96875,0.03125,0.972222222,0.027777778,0.974358974,0.025641026,0.976744186,0.023255814,0.956521739,0.043478261,0.96,0.04,0.962264151,0.037735849,0.964912281,0.035087719,0.967213115,0.032786885,0.96875,0.03125,0.970588235,0.029411765,0.971830986,0.028169014,0.973333333,0.026666667,0.961538462,0.038461538,0.963414634,0.036585366,0.964705882,0.035294118,0.966292135,0.033707865,0.967391304,0.032608696,0.958333333,0.041666667,0.95959596,0.04040404,0.922330097,0.077669903,0.924528302,0.075471698,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,28.57142857,42.85714286,57.14285714,71.42857143,71.42857143,71.42857143,85.71428571,100,0,0,0,0,0,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,57.14285714,71.42857143,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,0,0,0,0,0,28.57142857,28.57142857,57.14285714,71.42857143,100,28.57142857,28.57142857,28.57142857,42.85714286,57.14285714,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,71.42857143,71.42857143,71.42857143,85.71428571,100,14.28571429,14.28571429,28.57142857,42.85714286,57.14285714,0,0,0,0,0,71.42857143,71.42857143,71.42857143,85.71428571,100,14.28571429,14.28571429,28.57142857,42.85714286,57.14285714,0,0,0,0,0,71.42857143,71.42857143,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,28.57142857,42.85714286,57.14285714,71.42857143,71.42857143,71.42857143,85.71428571,100,28.57142857,28.57142857,28.57142857,42.85714286,57.14285714,0,0,0,0,0,14.28571429,14.28571429,71.42857143,85.71428571,100,71.42857143,71.42857143,71.42857143,85.71428571,100,28.57142857,28.57142857,28.57142857,42.85714286,57.14285714,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,0,0,0,0,0,28.57142857,28.57142857,28.57142857,42.85714286,57.14285714,14.28571429,14.28571429,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,57.14285714,71.42857143,100,0,0,0,0,0,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,71.42857143,71.42857143,71.42857143,85.71428571,100,28.57142857,28.57142857,28.57142857,42.85714286,57.14285714,71.42857143,71.42857143,71.42857143,85.71428571,100,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,28.57142857,42.85714286,57.14285714
0,0.4,0.4,0.2,0.4,0.2,0.4,0.6,0,0.4,0.6,0.2,0.2,0.6,0.4,0,0.6,0.2,0.2,0.2,0.4,0.4,0.4,0.6,0,0.2,0.4,0.4,0.2,0.8,0,0,0.8,0.2,0.6,0,0.4,0.4,0.4,0.2,0,1,0.25,0.75,0.454545455,0.545454545,0.466666667,0.533333333,0.388888889,0.611111111,0.454545455,0.545454545,0.4,0.6,0.344827586,0.655172414,0.3125,0.6875,0.277777778,0.722222222,0.333333333,0.666666667,0.395348837,0.604651163,0.434782609,0.565217391,0.48,0.52,0.509433962,0.490566038,0.543859649,0.456140351,0.524590164,0.475409836,0.5,0.5,0.470588235,0.529411765,0.450704225,0.549295775,0.426666667,0.573333333,0.435897436,0.564102564,0.463414634,0.536585366,0.482352941,0.517647059,0.505617978,0.494382022,0.52173913,0.47826087,0.541666667,0.458333333,0.555555556,0.444444444,0.572815534,0.427184466,0.58490566,0.41509434,20,20,20,20,100,40,40,40,40,80,60,60,60,60,60,20,20,20,20,100,40,40,40,40,40,60,60,60,60,80,20,20,20,40,100,0,0,0,0,0,60,60,60,60,80,20,20,20,80,100,40,40,40,40,40,60,60,60,60,60,20,20,20,80,100,40,40,40,40,60,0,0,0,0,0,20,20,20,80,100,40,40,40,40,40,60,60,60,60,60,100,100,100,100,100,20,20,20,20,80,40,40,40,40,60,40,40,40,40,80,20,20,20,60,100,0,0,0,0,0,60,60,60,60,60,40,40,40,40,80,20,20,20,20,100,40,40,40,40,40,20,20,60,80,100,0,0,0,0,0,0,0,0,0,0,20,20,40,60,80,100,100,100,100,100,40,40,40,60,100,0,0,0,0,0,20,20,20,20,80,40,40,40,40,60,20,20,20,20,100,80,80,80,80,80
